BOROUGH,LATITUDE,LONGITUDE,Filing Date,Issuance Date,Expiration Date,Permit Status,Job Type,Residential,Non-Profit,Owner's Business Name,Site Fill,Street Name
QUEENS,40.685168,-73.790198,2019-01-24,2019-01-24,2019-10-01,ISSUED,A2,YES,N,,NOT APPLICABLE,115TH RD
QUEENS,40.738584,-73.711547,2019-01-24,2019-01-24,2019-10-01,ISSUED,A2,YES,N,,NOT APPLICABLE,83 AVENUE
BRONX,40.858148,-73.905579,2018-10-12,2018-10-12,2019-10-12,ISSUED,A3,YES,N,HKS CONSTRUCTION CORP,,BUCHANAN PLACE
QUEENS,40.60697,-73.820393,2019-03-18,2019-03-18,2019-07-15,ISSUED,A2,YES,N,AECOM,USE UNDER 300 CU.YD,WEST 9TH ROAD
QUEENS,40.761577,-73.931327,2019-03-18,2019-03-22,2019-08-20,ISSUED,A2,,N,,NOT APPLICABLE,34 AVE
MANHATTAN,40.730458,-73.99365,2019-03-18,2019-03-21,2019-06-26,ISSUED,A2,YES,N,"HILLARY GARDENS COMPANY, LLC",NOT APPLICABLE,MERCER STREET
BROOKLYN,40.695121,-73.971266,2019-03-18,2019-03-18,2019-11-17,ISSUED,A2,YES,N,OWNER,NOT APPLICABLE,CLERMONT AVE
QUEENS,40.653924,-73.830044,2019-03-18,2019-03-18,2019-07-15,ISSUED,A2,YES,N,HIRANI ENGINEERING AND LAND SURV,ON-SITE,RAU COURT
QUEENS,40.653924,-73.830044,2019-03-18,2019-03-18,2019-07-15,ISSUED,A2,YES,N,HIRANI ENGINEERING AND LAND SURV,ON-SITE,RAU COURT
MANHATTAN,40.71817,-73.99597,2018-10-12,2018-10-12,2019-10-12,ISSUED,A1,,N,LAP REALTY CORPORATION,NOT APPLICABLE,ELIZABETH STREET
MANHATTAN,40.787193,-73.979084,2019-03-18,2019-03-18,2019-08-30,ISSUED,A2,,N,,,WEST END AVENUE
QUEENS,40.596427,-73.798496,2019-03-18,2019-03-18,2019-07-15,ISSUED,A2,YES,N,HIRANI ENGINEERING AND LAND SURV,USE UNDER 300 CU.YD,BEACH 69 STREET
MANHATTAN,40.755478,-73.985598,2019-03-18,2019-03-18,2019-04-20,ISSUED,A2,,N,4TS II LLC,NOT APPLICABLE,WEST 42ND ST
QUEENS,40.596427,-73.798496,2019-03-18,2019-03-18,2019-07-15,ISSUED,A2,YES,N,HIRANI ENGINEERING AND LAND SURV,USE UNDER 300 CU.YD,BEACH 69 STREET
MANHATTAN,40.755478,-73.985598,2019-03-18,2019-03-18,2019-04-20,ISSUED,A2,,N,4TS II LLC,,WEST 42ND ST
MANHATTAN,40.763422,-73.96228,2018-10-12,2018-10-12,2019-10-01,ISSUED,A1,,N,JANET HOLDING SECOND AVENUE LLC,NOT APPLICABLE,2ND AVENUE
QUEENS,40.577316,-73.851755,2019-03-18,2019-03-18,2019-07-15,ISSUED,A2,YES,N,"AMP ARCHITECTURE, PLLC",NOT APPLICABLE,BEACH 132 STREET
MANHATTAN,40.718546,-73.992763,2019-02-22,2019-02-22,2019-05-11,ISSUED,A2,YES,N,"BP FORSYTH, LLC",NOT APPLICABLE,FORSYTH  STREET
QUEENS,40.577316,-73.851755,2019-03-18,2019-03-18,2019-07-15,ISSUED,A2,YES,N,"AMP ARCHITECTURE, PLLC",NOT APPLICABLE,BEACH 132 STREET
QUEENS,40.607097,-73.817018,2019-03-18,2019-03-18,2019-07-15,ISSUED,A2,YES,N,HIRANI ENGINEERING AND LAND SURV,USE UNDER 300 CU.YD,WALTON ROAD
BRONX,40.828102,-73.871291,2018-10-12,2018-10-12,2019-02-21,ISSUED,A2,YES,N,,NOT APPLICABLE,FTELEY AVENUE
QUEENS,40.703869,-73.825336,2019-03-18,2019-03-27,2019-12-20,ISSUED,A2,,N,126-01 HILLSIDE AVENUE ASSOCIATE,NOT APPLICABLE,126TH STREET
QUEENS,40.572451,-73.852882,2019-03-18,2019-03-18,2019-07-15,ISSUED,A2,YES,N,,USE UNDER 300 CU.YD,BEACH 136 STREET
BROOKLYN,40.700771,-73.956051,2019-03-18,2019-03-18,2019-09-25,ISSUED,DM,,N,BRUMAN REALTY LLC,ON-SITE,LYNCH STREET
STATEN ISLAND,40.600547,-74.123931,2019-03-26,2019-03-26,2019-10-01,ISSUED,A2,YES,N,,NOT APPLICABLE,PORTAGE AVENUE
QUEENS,40.737481,-73.895928,2019-03-26,2019-03-26,2019-06-14,ISSUED,A2,,N,NONE,NOT APPLICABLE,69TH  STREET
MANHATTAN,40.728158,-74.009521,2019-03-26,2019-03-26,2019-06-11,ISSUED,A1,,N,550 WASHINGTON OWNER (DE) LLC C/,NOT APPLICABLE,WASHINGTON STREET
BRONX,40.842289,-73.838949,2019-04-03,2019-04-03,2019-07-27,ISSUED,A2,,N,NYC SCHOOLCONSTRUCTION AUTHORITY,,WESTCHESTER AVENUE
QUEENS,40.587612,-73.810962,2019-04-03,2019-04-03,2019-12-21,ISSUED,A2,YES,N,NEW YORK CITY HOUSING AUTHORITY,NOT APPLICABLE,ROCKAWAY BEACH BLVD
STATEN ISLAND,40.604867,-74.131704,2019-04-11,2019-04-11,2019-10-21,ISSUED,A2,YES,N,,NOT APPLICABLE,BRADLEY AVENUE
MANHATTAN,40.730312,-74.007707,2019-04-15,2019-04-19,2019-07-31,ISSUED,NB,YES,N,PROPERTY MARKETS GROUP,ON-SITE,LEROY STREET
BROOKLYN,40.70137,-73.911243,2019-03-05,2019-03-05,2019-08-01,ISSUED,NB,YES,N,"300 ST. NICHOLAS, LLC",OFF-SITE,ST. NICHOLAS AVENUE
MANHATTAN,40.85256,-73.932987,2018-10-12,2018-10-12,2019-10-12,ISSUED,A3,YES,N,PHOENIX,,WADSWORTH AVENUE
QUEENS,40.683057,-73.819323,2019-04-24,2019-04-24,2019-10-01,ISSUED,A2,YES,N,,NOT APPLICABLE,109TH AVENUE
MANHATTAN,40.737171,-73.992253,2019-04-24,2019-04-24,2019-12-26,,A2,,N,9 E 16 BY 1771 HOLDINGS LLC,,EAST 16TH STREET
MANHATTAN,40.749788,-73.985686,2019-04-18,2019-04-18,2019-12-30,ISSUED,A2,,N,35TH STREET HOTEL,NOT APPLICABLE,WEST 35TH STREET
BROOKLYN,40.638812,-74.016874,2018-10-12,,2019-10-16,IN PROCESS,A2,,N,THEMILION REALTY CORP.,ON-SITE,5 AVENUE
MANHATTAN,,,2019-04-22,2019-04-22,2019-08-01,ISSUED,A3,,N,LEADDOG MARKETING GROUP,,MANHATTAN PLAZA
MANHATTAN,40.72117,-74.006559,2019-04-24,2019-04-24,2019-08-31,ISSUED,A3,,N,SPRING STUDIOS NY LLC,,VARICK STREET
MANHATTAN,40.726494,-73.990169,2019-04-24,2019-04-24,2019-07-21,ISSUED,A1,,Y,LA MAMA EXPERIMENTAL THEATRE CLU,NOT APPLICABLE,EAST 4TH STREET
MANHATTAN,40.737171,-73.992253,2019-04-24,2019-04-24,2019-12-26,,A2,YES,N,9 E 16 BY 1771 HOLDINGS LLC,NOT APPLICABLE,EAST 16TH STREET
MANHATTAN,40.75313,-73.996481,2018-10-12,2018-10-12,2019-10-12,ISSUED,A3,YES,N,CHARLIL 34TH LLC,,9 AVENUE
QUEENS,40.673393,-73.790577,2019-04-24,2019-05-15,2019-11-16,ISSUED,A1,YES,N,SHC EQUITIES LLC,ON-SITE,ROCKAWAY BLVD
BROOKLYN,40.669471,-73.868511,2018-10-12,2018-10-12,2019-09-20,ISSUED,A2,,Y,ST FORTUNATA CHURCH,NOT APPLICABLE,CRESCENT STREET
QUEENS,40.597468,-73.800358,2019-04-24,2019-04-24,2019-12-12,ISSUED,A2,YES,N,,NOT APPLICABLE,HILLMEYER AVENUE
MANHATTAN,40.737171,-73.992253,2019-04-24,2019-04-24,2019-12-26,,A2,,N,9 E 16 BY 1771 HOLDINGS LLC,,EAST 16TH STREET
STATEN ISLAND,40.551331,-74.180925,2019-04-24,2019-04-24,2019-10-01,ISSUED,A2,YES,N,,NOT APPLICABLE,SHOTWELL AVENUE
MANHATTAN,40.717464,-74.007078,2019-04-24,2019-04-24,2019-10-05,ISSUED,A2,YES,N,WHITE ROSE ARTISTS,NOT APPLICABLE,WORTH STREET
STATEN ISLAND,40.565661,-74.106641,2019-04-24,2019-04-24,2019-10-01,ISSUED,A2,YES,N,,NOT APPLICABLE,CUBA AVENUE
MANHATTAN,40.732868,-74.00569,2018-10-12,2018-10-12,2018-12-15,ISSUED,A2,YES,N,M & E CHRISTOPHER LLC.,NOT APPLICABLE,BEDFORD STREET
BROOKLYN,40.619474,-73.952254,2019-04-29,2019-04-29,2019-08-31,ISSUED,A2,YES,N,,NOT APPLICABLE,E 23 ST
BROOKLYN,40.661495,-73.901857,2019-04-29,2019-04-29,2019-11-01,ISSUED,A2,YES,N,,NOT APPLICABLE,POWELL STREET
BROOKLYN,40.581868,-73.960414,2019-04-29,2019-04-29,2019-10-11,ISSUED,A1,YES,N,WILK REAL ESTATE LTD,NONE,NEPTUNE AVENUE
STATEN ISLAND,40.529285,-74.218356,2019-04-29,2019-04-29,2019-09-29,ISSUED,A2,YES,N,.,NOT APPLICABLE,CHURCHILL AVENUE
QUEENS,40.762464,-73.908444,2018-10-12,2018-10-12,2019-03-03,ISSUED,A2,YES,N,28-12 LLC,NOT APPLICABLE,47 STREET
MANHATTAN,40.720356,-73.984902,2018-10-12,2018-10-12,2018-12-15,ISSUED,A2,YES,N,159-161 STANTON LLC,NOT APPLICABLE,STANTON STREET
BRONX,40.883643,-73.905308,2019-04-30,2019-04-30,2019-06-05,ISSUED,A2,YES,N,BONI,NOT APPLICABLE,TIBBETT AVE
MANHATTAN,40.817226,-73.940367,2018-10-12,2018-10-12,2019-10-12,ISSUED,A2,YES,N,NYC DEPT OF HOUSING & DEVELOPMEN,NOT APPLICABLE,W 139 STREET
MANHATTAN,40.748038,-73.99276,2019-05-02,2019-05-02,2019-06-28,ISSUED,A2,,N,345 7TH AVENUE LLC C/O BERNSTEIN,NOT APPLICABLE,7TH AVENUE
QUEENS,40.728482,-73.890974,2018-10-09,2018-10-09,2019-10-09,ISSUED,A3,,N,72-17 Grand Ave. Corp.,NONE,GRAND AVENUE
MANHATTAN,40.731503,-73.987079,2018-10-12,2018-10-12,2019-02-10,ISSUED,A2,YES,N,222 EAST 12 REALTY LLC,NOT APPLICABLE,EAST 12TH STREET
BRONX,40.838418,-73.870071,2019-05-02,2019-05-02,2019-10-18,ISSUED,A2,YES,N,ROSEDALE AVE ASSOCIATES,NOT APPLICABLE,ROSEDALE AVE
BROOKLYN,40.682232,-73.989252,2019-05-02,2019-05-08,2019-08-01,ISSUED,A1,YES,N,,NOT APPLICABLE,DOUGLASS STREET
QUEENS,40.704562,-73.907081,2018-11-16,2018-11-16,2019-11-16,ISSUED,A2,YES,N,1866 GATES LLC,NOT APPLICABLE,GATES AVENUE
QUEENS,40.75408,-73.82248,2019-05-02,2019-05-02,2019-08-01,ISSUED,NB,YES,N,14018 CHANG RONG LLC,USE UNDER 300 CU.YD,CHERRY AVE
MANHATTAN,40.761987,-73.991235,2019-05-02,2019-05-02,2019-10-23,ISSUED,A2,YES,N,424 W 47 LLC,NOT APPLICABLE,WEST 47 STREET
QUEENS,40.75408,-73.82248,2019-05-02,2019-05-02,2019-08-01,ISSUED,NB,YES,N,14018 CHANG RONG LLC,USE UNDER 300 CU.YD,CHERRY AVE
BROOKLYN,40.677889,-73.960944,2018-11-16,2018-11-16,2019-04-28,ISSUED,A1,YES,N,RONEN SHIPONI ESQ,NOT APPLICABLE,BERGEN STREET
STATEN ISLAND,40.529427,-74.162941,2018-11-16,2018-11-16,2019-10-17,ISSUED,NB,YES,N,RIDERA LLC,OFF-SITE,BATHGATE  STREET
BROOKLYN,40.575473,-73.947862,2018-11-16,2018-11-16,2019-11-16,ISSUED,A2,,N,KRUM LLC,,EXETER STREET
QUEENS,40.691813,-73.763492,2018-11-16,2018-11-16,2019-01-07,ISSUED,A2,,N,"ALMONTE HAVEN REALTY, LLC",NOT APPLICABLE,LINDEN BLVD
QUEENS,40.717209,-73.803419,2018-10-12,2018-10-12,2019-10-12,ISSUED,A3,,N,QUEENS HOSPITAL CENTER,,164 STREET
BROOKLYN,40.604312,-73.979995,2018-11-16,2018-11-16,2019-11-16,ISSUED,A2,YES,N,,NOT APPLICABLE,WEST 7TH STREET
QUEENS,40.773814,-73.797078,2018-11-16,2018-11-16,2019-11-16,ISSUED,A1,,N,JFA INSURANCE BROKERAGE & ASSOC.,,FRANCIS LEWIS BLVD.
BROOKLYN,40.604312,-73.979995,2018-11-16,2018-11-16,2019-08-21,ISSUED,A2,YES,N,,NOT APPLICABLE,WEST 7TH STREET
QUEENS,40.773792,-73.797038,2018-11-16,2018-11-16,2019-11-16,ISSUED,A1,,N,JFA INSURANCE BROKERAGE & ASSOC.,NOT APPLICABLE,FRANCIS LEWIS BLVD.
QUEENS,40.719607,-73.842438,2018-11-16,2018-11-16,2018-11-28,ISSUED,A1,,N,108-16 72ND AVE LLC,NOT APPLICABLE,72ND AVE
STATEN ISLAND,40.61029,-74.060014,2018-11-16,2018-11-16,2018-12-23,ISSUED,A2,,N,BANKS,OFF-SITE,HARBORVIEW PLACE
MANHATTAN,40.767108,-73.986314,2018-11-16,2018-11-19,2019-11-19,ISSUED,A2,YES,N,859 NINTH AVE TR LLC,NOT APPLICABLE,9TH AVENUE
QUEENS,40.75408,-73.82248,2019-05-02,2019-05-02,2019-08-01,ISSUED,NB,YES,N,14018 CHANG RONG LLC,USE UNDER 300 CU.YD,CHERRY AVE
QUEENS,40.75685,-73.885592,2019-05-02,2019-05-02,2019-11-13,ISSUED,A2,YES,N,MENDOLA CHARLES TRUSTEE,NOT APPLICABLE,82 ST
BROOKLYN,40.701327,-73.911171,2019-03-05,2019-03-05,2019-08-01,ISSUED,NB,YES,N,"300 ST. NICHOLAS, LLC",OFF-SITE,ST. NICHOLAS AVENUE
STATEN ISLAND,40.5622,-74.10052,2019-03-26,2019-03-26,2019-10-01,ISSUED,A2,YES,N,,NOT APPLICABLE,MARINE WAY
BRONX,40.84427,-73.892114,2019-03-26,2019-03-26,2019-08-10,ISSUED,NB,YES,N,1690 NELSON AVE CORP,USE UNDER 300 CU.YD,CROTONA AVE
QUEENS,40.725023,-73.855031,2019-03-20,2019-03-20,2019-07-01,ISSUED,A2,YES,N,98-30 67TH AVENUE LLC,NOT APPLICABLE,67 AVENUE
MANHATTAN,40.774296,-73.981254,2019-05-06,2019-05-06,2019-09-13,ISSUED,A2,YES,N,NTS MILLENNIUM LLC,NOT APPLICABLE,WEST 67TH STREET
MANHATTAN,40.774296,-73.981254,2019-05-06,2019-05-06,2019-09-13,ISSUED,A2,,N,NTS MILLENNIUM LLC,,WEST 67TH STREET
QUEENS,40.704751,-73.752839,2019-05-06,2019-05-09,2019-07-10,ISSUED,A1,,N,,NOT APPLICABLE,204 STREET
BRONX,40.878378,-73.865874,2019-03-26,2019-03-26,2019-06-28,ISSUED,A1,,N,3550 LLC,NOT APPLICABLE,WHITE PLAINS ROAD
BROOKLYN,40.650437,-73.957562,2019-03-26,2019-03-26,2019-08-01,ISSUED,DM,,N,2268 CHURCH AVE LLC,ON-SITE,CHURCH AVENUE
BROOKLYN,40.675145,-73.971148,2019-05-06,2019-05-06,2019-10-09,ISSUED,A2,YES,N,1 PLAZA STREET OWNERS CORP.,NOT APPLICABLE,PLAZA STREET WEST
MANHATTAN,40.742293,-73.974594,2018-10-01,2018-12-05,2019-04-06,ISSUED,A1,,Y,NEW YORK UNIVERSITY MEDICAL CENT,NOT APPLICABLE,1ST AVENUE
QUEENS,40.556841,-73.91873,2018-11-16,2018-11-16,2019-11-16,ISSUED,NB,YES,N,"BREEZY POINT COOPERATIVE, INC.",USE UNDER 300 CU.YD,HUDSON WALK
MANHATTAN,40.877089,-73.908879,2018-11-16,2018-11-16,2019-10-01,ISSUED,A2,,Y,UNITED METHODIST CITY SOCIETY,NOT APPLICABLE,W. 228TH STREET
QUEENS,40.746297,-73.786227,2018-11-16,2018-11-16,2019-11-16,ISSUED,A1,YES,N,,NOT APPLICABLE,192 STREET
BROOKLYN,40.65838,-73.936923,2018-11-16,2018-11-16,2018-12-04,ISSUED,A2,YES,N,NONE,NOT APPLICABLE,TROY AVENUE
MANHATTAN,40.738851,-73.988983,2018-11-16,2018-11-16,2019-11-04,ISSUED,A1,,N,ABNER PROPERTIES COMPANY,NOT APPLICABLE,EAST 20 STREET
BRONX,40.8743,-73.90155,2018-11-16,2018-11-16,2019-02-16,ISSUED,A2,,Y,CHURCH OF OUR LADY OF ANGELS,NOT APPLICABLE,SEDGWICK AVE
QUEENS,40.70149,-73.810513,2018-11-16,2018-12-11,2019-04-21,ISSUED,A2,YES,N,,NOT APPLICABLE,144TH PLACE
BROOKLYN,40.643211,-74.020802,2019-03-26,2019-03-26,2019-05-01,ISSUED,A2,,N,NYC SCHOOL CONSTRUCTION AUTH,,59TH STREET
BROOKLYN,40.673517,-73.873958,2019-03-26,2019-03-26,2019-05-02,ISSUED,A2,YES,N,CRYSTAL OWNERS CORP,NOT APPLICABLE,CRYSTAL ST.
QUEENS,40.783047,-73.811757,2019-03-26,2019-03-27,2019-10-01,ISSUED,NB,,N,SILVER RIDGEWOOD LLC,USE UNDER 300 CU.YD,MURRAY STREET
BROOKLYN,40.673517,-73.873958,2019-03-26,2019-03-26,2019-05-02,ISSUED,A2,YES,N,CRYSTAL OWNERS CORP,NOT APPLICABLE,CRYSTAL ST.
MANHATTAN,40.70654,-74.009738,2019-03-20,2019-03-20,2019-06-30,ISSUED,A2,,N,EQ OFFICE,,WALL STREET
STATEN ISLAND,40.522816,-74.206491,2019-05-06,2019-05-06,2019-10-20,ISSUED,NB,YES,N,"ASHLAND BUILDING, LLC",USE UNDER 300 CU.YD,MANEE AVENUE
BROOKLYN,40.675145,-73.971148,2019-05-06,2019-05-06,2019-10-09,ISSUED,A2,,N,1 PLAZA STREET OWNERS CORP.,,PLAZA STREET WEST
STATEN ISLAND,40.576761,-74.120665,2019-03-26,2019-03-26,2019-05-31,ISSUED,A3,YES,N,,,SYDNEY PLACE
QUEENS,40.572895,-73.852154,2018-10-09,2018-10-09,2019-08-23,ISSUED,A2,YES,N,,NOT APPLICABLE,BEACH 135 STREET
MANHATTAN,40.711588,-74.006868,2018-11-16,2018-11-16,2019-11-16,ISSUED,A3,,N,SPRING SCAFFOLDING LLC,,BEEKMAN STREET
MANHATTAN,40.706867,-74.00699,2018-11-16,2018-12-10,2019-12-10,ISSUED,A3,YES,N,"METRO CONTRACTING NY, INC.",,MAIDEN LANE
MANHATTAN,40.720791,-73.996713,2018-11-16,2018-11-16,2019-07-24,ISSUED,A2,YES,N,"SOHO STRENGTH LAB, INC",NOT APPLICABLE,MULBERRY STREET
STATEN ISLAND,40.572832,-74.114197,2018-11-16,2018-11-16,2019-02-23,ISSUED,A2,,N,JPMORGAN CHASE BANK NA,NOT APPLICABLE,NEW DORP LANE
BRONX,40.835644,-73.908769,2018-11-16,2018-11-16,2019-11-16,ISSUED,A2,YES,N,E &N CONSTRUCTION MANAGEMENT LLC,NOT APPLICABLE,CLAY AVENUE
MANHATTAN,40.722559,-74.004102,2018-11-16,2018-12-04,2019-11-06,ISSUED,A2,YES,N,42 GRAND LLC,NOT APPLICABLE,GRAND STREET
MANHATTAN,40.722559,-74.004102,2018-11-16,2018-12-04,2019-11-06,ISSUED,A2,YES,N,42 GRAND LLC,NOT APPLICABLE,GRAND STREET
BROOKLYN,40.6311,-74.036265,2018-11-16,2018-11-20,2019-01-09,ISSUED,NB,,N,GEORGE P GEORGAKLIS,ON-SITE,78 STREET
MANHATTAN,40.702744,-74.012201,2018-11-16,2018-11-16,2019-08-31,ISSUED,A2,,N,AI IV LLC,NOT APPLICABLE,WATER STREET
MANHATTAN,40.735242,-74.000852,2018-11-16,2019-01-04,2019-11-06,ISSUED,A2,YES,N,9 CHARLES HOLDINGS LLC,NOT APPLICABLE,CHARLES STREET
MANHATTAN,40.74535,-73.981237,2018-11-16,2018-11-16,2019-11-16,ISSUED,A2,,Y,KOREAN CULTURAL SERVICE NEW YOK,NOT APPLICABLE,EAST 32ND STREET
STATEN ISLAND,40.591545,-74.06521,2018-11-16,2018-11-16,2019-02-18,ISSUED,NB,YES,N,,USE UNDER 300 CU.YD,FATHER CAPODANNO BOULEVARD
MANHATTAN,40.779002,-73.958051,2018-11-16,2018-11-16,2019-07-08,ISSUED,A2,YES,N,1001 TENANTS CORPORATION,NOT APPLICABLE,PARK AVENUE
STATEN ISLAND,40.591545,-74.06521,2018-11-16,2018-11-16,2019-11-16,ISSUED,NB,YES,N,,USE UNDER 300 CU.YD,FATHER CAPODANNO BOULEVARD
STATEN ISLAND,40.61587,-74.179127,2018-11-16,2018-11-26,2019-09-21,ISSUED,A3,,N,MATRIX DEVELOPMENT GROUP,,GULF AVENUE
MANHATTAN,40.791407,-73.972311,2018-11-16,2018-11-16,2019-11-16,ISSUED,A2,YES,N,ELJO COMPANY LLC,NOT APPLICABLE,AMSTERDAM AVENUE
QUEENS,40.607234,-73.816895,2018-11-16,2018-11-16,2019-05-29,ISSUED,NB,YES,N,GRAGNOLIN ENGINEERING & DESIGN,USE UNDER 300 CU.YD,EAST 8 ROAD
MANHATTAN,40.779002,-73.958051,2018-11-16,2018-11-16,2019-07-08,ISSUED,A2,,N,1001 TENANTS CORPORATION,,PARK AVENUE
MANHATTAN,40.74535,-73.981237,2018-11-16,2018-11-20,2019-11-20,ISSUED,A2,,Y,KOREAN CULTURAL SERVICE NEW YOK,NOT APPLICABLE,EAST 32ND ST
QUEENS,40.74654,-73.917715,2018-11-16,2018-11-16,2019-09-07,ISSUED,A2,,N,46-01  46-31 SKILLMAN REALTY LLC,NOT APPLICABLE,SKILLMAN AVENUE
BROOKLYN,40.703043,-73.990688,2018-11-16,2018-11-16,2019-02-26,ISSUED,A2,YES,N,,NOT APPLICABLE,MAIN STREET
QUEENS,40.75239,-73.93665,2018-11-16,2018-11-16,2019-06-29,ISSUED,A2,,N,NYC SCHOOL CONSTRUCTION AUTHORIT,NOT APPLICABLE,28TH STREET
QUEENS,40.74954,-73.943842,2018-11-16,2018-11-16,2019-08-31,ISSUED,A1,,N,NORMANDY REAL ESTATE PARTNERS,NOT APPLICABLE,23RD STREET
BROOKLYN,40.677665,-74.005588,2018-11-16,2018-11-16,2019-11-16,ISSUED,A1,YES,N,,NOT APPLICABLE,HUNTINGTON ST
MANHATTAN,40.735242,-74.000852,2018-11-16,2019-01-04,2019-11-06,ISSUED,A2,YES,N,9 CHARLES HOLDINGS LLC,NOT APPLICABLE,CHARLES STREET
MANHATTAN,40.74815,-73.988992,2018-11-16,2018-11-21,2019-04-13,ISSUED,A2,YES,N,"TOWER 111, LLC",NOT APPLICABLE,6TH AVENUE
MANHATTAN,40.735242,-74.000852,2018-11-16,2018-12-26,2019-11-06,ISSUED,A2,YES,N,9 CHARLES HOLDINGS LLC,NOT APPLICABLE,CHARLES STREET
MANHATTAN,40.74815,-73.988992,2018-11-16,2018-11-21,2019-04-13,ISSUED,A2,YES,N,"TOWER 111, LLC",NOT APPLICABLE,6TH AVENUE
MANHATTAN,40.735242,-74.000852,2018-11-16,2018-12-26,2019-11-06,ISSUED,A2,YES,N,9 CHARLES HOLDINGS LLC,NOT APPLICABLE,CHARLES STREET
MANHATTAN,40.792388,-73.975316,2018-11-16,2018-11-16,2019-06-14,ISSUED,A2,YES,N,,NOT APPLICABLE,WEST END AVENUE
STATEN ISLAND,40.573891,-74.08984,2018-11-16,2018-11-16,2019-10-21,ISSUED,NB,YES,N,NONE,USE UNDER 300 CU.YD,BADEN PLACE
QUEENS,40.743376,-73.759509,2018-11-16,2018-12-20,2019-11-17,ISSUED,A2,YES,N,,NOT APPLICABLE,BELL BLVD
MANHATTAN,40.728209,-73.987939,2018-11-16,2018-11-16,2019-08-31,ISSUED,A1,YES,Y,UKRAINIAN SOCCER CLUB,NONE,2 AVENUE
QUEENS,40.742491,-73.949102,2018-11-16,2018-12-03,2019-04-01,ISSUED,A2,,N,"2100 49TH AVENUE OWNER, LLC",NOT APPLICABLE,49TH AVENUE
QUEENS,40.742491,-73.949102,2018-11-16,2018-12-03,2019-04-01,ISSUED,A2,,N,"2100 49TH AVENUE OWNER, LLC",,49TH AVENUE
MANHATTAN,40.809967,-73.955029,2018-11-16,2018-11-16,2019-06-09,ISSUED,A2,YES,N,"THOR 98 MORNINGSIDE AVENUE, LLC",NOT APPLICABLE,MORNINGSIDE AVENUE
QUEENS,40.711546,-73.879123,2018-11-16,2018-11-16,2019-11-16,ISSUED,NB,YES,N,"FABIAN ORGANIZATION, LLC",USE UNDER 300 CU.YD,73RD PLACE
MANHATTAN,40.721364,-73.992662,2018-11-16,2018-11-16,2018-12-16,ISSUED,A2,YES,N,7 RIVINGTON LLC,NOT APPLICABLE,RIVINGTON STREET
QUEENS,40.711497,-73.879116,2018-11-16,2018-11-16,2019-11-16,ISSUED,NB,YES,N,"FABIAN ORGANIZATION, LLC",USE UNDER 300 CU.YD,73RD PLACE
MANHATTAN,40.809967,-73.955029,2018-11-16,2018-11-16,2019-06-09,ISSUED,A2,,N,"THOR 98 MORNINGSIDE AVENUE, LLC",,MORNINGSIDE AVENUE
BRONX,40.874511,-73.866052,2018-11-16,2018-11-16,2019-09-15,ISSUED,NB,YES,N,VILSON LUMAJ,ON-SITE,CRUGER AVE
MANHATTAN,40.793004,-73.969938,2018-11-16,2018-11-16,2019-11-16,ISSUED,A2,,N,175 UWS CONDO PROPERTY OWNER LLC,,WEST 95TH STREET
QUEENS,40.679451,-73.852372,2018-11-16,2018-11-16,2019-11-16,ISSUED,A2,YES,N,,NOT APPLICABLE,86 STREET
MANHATTAN,40.777051,-73.945765,2018-11-16,2018-11-16,2019-11-16,ISSUED,A2,YES,N,"KC3-504 EAST 88TH STREET, LLC",NOT APPLICABLE,EAST 88TH STREET
BROOKLYN,40.680402,-73.949899,2019-03-29,2019-04-02,2019-10-21,ISSUED,A2,,N,1274 FULTON LLC,NOT APPLICABLE,FULTON STREET
QUEENS,40.723639,-73.901397,2018-11-16,2018-11-19,2019-11-18,ISSUED,A2,YES,N,"FABIAN ORGANIZATION, LLC",USE UNDER 300 CU.YD,PERRY AVENUE
QUEENS,40.72365,-73.901375,2018-11-16,2018-11-19,2019-11-18,ISSUED,A2,YES,Y,"FABIAN ORGANIZATION, LLC",USE UNDER 300 CU.YD,PERRY AVENUE
MANHATTAN,40.744719,-73.989062,2018-11-16,2018-11-16,2019-11-09,ISSUED,A2,,N,1165 BROADWAY CORP,NOT APPLICABLE,BROADWAY
MANHATTAN,40.744719,-73.989062,2018-11-16,2018-11-16,2019-11-09,ISSUED,A2,,N,1165 BROADWAY CORP,,BROADWAY
QUEENS,40.707108,-73.91248,2018-11-16,2018-11-16,2019-09-26,ISSUED,DM,,N,EPOCH PROPERTY LLC,ON-SITE,ONDERDONK AVENUE
MANHATTAN,40.743449,-74.0093,2018-11-16,2018-11-19,2019-11-19,ISSUED,A3,,N,SUPER P57 LLC C/O RXR REALTY,,PIER 57
QUEENS,40.707108,-73.91248,2018-11-16,2018-11-16,2019-09-26,ISSUED,DM,,N,EPOCH PROPERTY LLC,ON-SITE,ONDERDONK AVENUE
BRONX,40.809435,-73.919624,2018-11-16,2018-11-16,2019-11-16,ISSUED,A2,YES,Y,MOTT HAVEN 140 LLC,NOT APPLICABLE,EAST 140TH STREET
MANHATTAN,40.769636,-73.989816,2018-11-16,2018-11-16,2019-11-16,ISSUED,A2,,N,CBS CORPORATION,NOT APPLICABLE,WEST 57TH STREET
MANHATTAN,40.785803,-73.974614,2018-11-16,2018-11-16,2019-03-11,ISSUED,A2,,N,NYCSCA,NOT APPLICABLE,WEST 84 STREET
